time_h;glc;frc;mic
0.0;8.1417;0.0;0.1518
0.01606414203228405;8.121781270482808;0.0;0.1534657783324222
0.17670556235512455;7.910175306963535;0.0;0.17116211929319958
0.38383206075944704;7.600957740519472;0.0;0.19702159601044059
0.5866150512972823;7.253054579494139;0.0;0.2261163004150062
0.7829944518897146;6.867300042890331;0.0;0.25837646781943724
0.9730630827410548;6.4416851269168545;0.0;0.29397010868756546
1.1569570153830457;5.974277419204775;0.0;0.33305882823877503
1.334758876500865;5.463489204238844;0.0;0.375775405127501
1.506487838396189;4.908250528703054;0.0;0.42220931820574403
1.6720846795095485;4.308255034208679;0.0;0.47238618784077974
1.831370367884485;3.664398424863051;0.0;0.5262311074230794
1.9839090381672666;2.9798449932368447;0.0;0.583479451139178
2.128461143227942;2.26373744643737;0.0;0.6433666258765532
2.2336947573217203;1.6980303764159814;0.0;0.6906759976377563
2.309403454605873;1.2669654722062265;0.0;0.7267254141771248
2.3638144446526086;0.9448164660045216;0.0;0.7536663309599437
2.40310712353859;0.7062285873690359;0.0;0.7736191355937204
2.4318655571911916;0.5290291315976103;0.0;0.7884381035246962
2.453158461974515;0.39703178732233285;0.0;0.7994768756432319
2.469117824293442;0.2982459100904686;0.0;0.807738214485156
2.4812173395696386;0.22400935315017578;0.0;0.8139465245040272
2.4904968768627502;0.1680103517417262;0.0;0.8186296506593859
2.4976979156626187;0.1256445255120185;0.0;0.8221726514972506
2.5033561087036964;0.09353338119967453;0.0;0.8248580661658226
2.5078615061388025;0.06919139439611699;0.0;0.8268937559496753
2.5114985683243143;0.05078965878337385;0.0;0.82843266998715
2.5144727123780384;0.036982797188845354;0.0;0.8295873204814532
2.5169308257053307;0.026762474109362916;0.0;0.8304420332642872
2.518983430772113;0.019319208210597887;0.0;0.8310645042429667
2.5207253039520956;0.013956219002779328;0.0;0.831513004294724
2.5222410875348054;0.010094508698367415;0.0;0.8318359542773335
2.523600827827237;0.007297361225643182;0.0;0.8320698762073758
2.5249605681196687;0.005113555810121597;0.0;0.8322525051115066
2.52621851042818;0.003588612133414444;0.0;0.8323800342359234
2.5274121606098117;0.002516168269068781;0.0;0.8324697213693535
2.5285796162905663;0.0017524883806316535;0.0;0.8325335869592732
2.5297487637423313;0.001206495261408467;0.0;0.832579247678089
2.5309419669447153;0.0008172630275073815;0.0;0.8326117986809506
2.532178830539555;0.0005422269305280511;0.0;0.832634799604307
2.5334779913653485;0.0003506582605476578;0.0;0.8326508202515751
2.534858476990602;0.00021985521953161563;0.0;0.832661759145612
2.536340939899655;0.00013281223115746893;0.0;0.8326690384414074
2.5379489901897854;7.672811612614841e-05;0.0;0.8326737286855082
2.5397108434793867;4.200472576142487e-05;0.0;0.8326766325590332
2.5416615599085204;2.1538292912374476e-05;0.0;0.8326783441411074
2.543846292985833;1.0188321648405201e-05;0.0;0.8326792933249492
2.5463252527397824;4.356561616127163e-06;0.0;0.8326797810277162
2.549181652737482;1.6375347479054523e-06;0.0;0.8326800084165182
2.5525350645833926;5.202601145493319e-07;0.0;0.8326801018527926
2.5565650602348837;1.3245356235316245e-07;0.0;0.8326801342845676
2.561555347154631;2.5771765676948912e-08;0.0;0.8326801432062322
2.567978423701592;4.669284594769669e-09;0.0;0.8326801449710062
2.5766267799063325;2.477038846140474e-09;0.0;0.832680145154341
2.588286995131063;8.14752543730778e-09;0.0;0.8326801446801253
2.5980472296473294;8.782806852248979e-09;0.0;0.8326801446269975
2.6078074641635958;9.467639270334549e-09;0.0;0.8326801445697258
2.6178806744938803;1.239368540682112e-08;0.0;0.8326801443250242
2.6277497788087465;1.4299867710467797e-08;0.0;0.8326801441656126
2.6371346052367577;1.215944502188755e-08;0.0;0.8326801443446135
2.646332898795668;9.177864094178755e-09;0.0;0.8326801445939593
2.655866108546982;8.575330015258036e-09;0.0;0.8326801446443485
2.6658910719842313;1.0897071171910532e-08;0.0;0.8326801444501841
2.6759659394176114;1.4279498578630295e-08;0.0;0.832680144167316
2.685561077140429;1.38750678221789e-08;0.0;0.832680144201138
2.694727753637687;1.0262843893844233e-08;0.0;0.8326801445032238
2.7040178666227592;8.21491849600402e-09;0.0;0.8326801446744893
2.713863751867312;9.34220002368378e-09;0.0;0.8326801445802161
2.7240572443328848;1.3164043398149615e-08;0.0;0.8326801442606001
2.7339321728346793;1.524389208892787e-08;0.0;0.832680144086665
2.7432035468600033;1.205686810309159e-08;0.0;0.8326801443531918
2.752303382017922;8.543821795069131e-09;0.0;0.8326801446469835
2.761869674416026;8.151776687400937e-09;0.0;0.8326801446797697
2.7720332560931795;1.1278760345740807e-08;0.0;0.832680144418264
2.782186333681636;1.5505541189678334e-08;0.0;0.8326801440647836
2.7917027534739973;1.4334527803210944e-08;0.0;0.832680144162714
2.800732202128856;9.709207811224943e-09;0.0;0.8326801445495237
2.809984823998001;7.587704335206233e-09;0.0;0.8326801447269423
2.819947199045232;9.27634701131023e-09;0.0;0.8326801445857233
2.830282898332517;1.424937480035831e-08;0.0;0.8326801441698352
2.8401476728463306;1.639680588846122e-08;0.0;0.8326801439902481
2.849274912868639;1.1825353320707975e-08;0.0;0.832680144372553
2.8582662346438266;7.815938891019218e-09;0.0;0.8326801447078553
2.8678885263001765;7.725708719970794e-09;0.0;0.8326801447154012
2.8782245119525163;1.1869423368636545e-08;0.0;0.8326801443688675
2.8884568128542734;1.712529362210342e-08;0.0;0.8326801439293257
2.897863718998553;1.4768219597767679e-08;0.0;0.8326801441264448
2.9067327209717853;9.023763570875619e-09;0.0;0.8326801446068464
2.915957133810453;6.925887916335632e-09;0.0;0.832680144782289
2.9260715695637454;9.298656430676429e-09;0.0;0.8326801445838574
2.936569943773951;1.5749145945242564e-08;0.0;0.832680144044411
2.946402621450918;1.7763817293202037e-08;0.0;0.8326801438759266
2.955354009031664;1.1443795598298821e-08;0.0;0.832680144404462
2.9642306157470184;7.026639519226998e-09;0.0;0.8326801447738632
2.973936406196301;7.320251472861946e-09;0.0;0.8326801447493088
2.984479317018731;1.2731682359576009e-08;0.0;0.8326801442967576
2.9937433407273355;1.0022624869345578e-08;0.0;0.8326801445233127
3.0;1.7709197361630797e-09;0.0;0.8326801452133925
